CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5438-QMDDL,Female,0,19,Month-to-month,Debit Card,598,11308.5,No
9812-GHVRI,Female,0,40,Month-to-month,UPI,838.5,35322.5,No
5553-AOINX,Female,1,66,One year,UPI,1049,68914.5,No
1228-ZLNBX,Male,0,21,Month-to-month,Debit Card,753,15707,No
4226-KKDON,Male,0,8,Month-to-month,UPI,666.5,5209.5,No
3831-YCPUO,Female,0,72,Two year,Credit card (automatic),1095,78549,No
7445-WMRBW,Female,0,48,One year,UPI,738.5,35814,No
3308-DGHKL,Male,0,69,Two year,UPI,193,14479,No
9924-JPRMC,Male,0,72,Two year,UPI,1182,85471.5,No
0080-EMYVY,Female,0,14,One year,Credit card (automatic),514.5,7278.5,No
6218-KNUBD,Male,0,6,Month-to-month,UPI,594.5,3576,No
7337-CINUD,Female,0,8,Two year,UPI,195,1593.5,No
7609-NRNCA,Female,0,17,One year,Debit Card,195.5,2808.5,No
0623-EJQEG,Male,0,65,One year,UPI,935.5,60692.5,No
7153-CHRBV,Female,0,57,One year,Debit Card,593,32743.5,No
0871-URUWO,Male,0,13,Month-to-month,Credit card (automatic),1022.5,13590,Yes
9190-MFJLN,Male,1,19,Month-to-month,Credit card (automatic),959,17779,Yes
6198-PNNSZ,Female,0,56,One year,UPI,1098,61096.5,No
3317-VLGQT,Female,0,14,Month-to-month,UPI,781,11224,No
4132-POCZS,Male,0,52,Month-to-month,UPI,399,20209,No
5614-DNZCE,Female,0,58,Two year,Credit card (automatic),649,37954.5,No
1095-JUDTC,Female,1,47,Month-to-month,UPI,950.5,45045.5,Yes
3896-RCYYE,Female,0,67,Month-to-month,Credit card (automatic),534,35791.5,No
9638-JIQYA,Male,0,2,Month-to-month,Credit card (automatic),249,497,No
3258-SANFR,Male,1,6,Month-to-month,Credit card (automatic),447,2765,No
3726-TBHQT,Male,0,71,Two year,UPI,1140,81759,No
3190-ITQXP,Female,0,46,Two year,UPI,202.5,8903.5,No
0870-VEMYL,Female,0,5,Month-to-month,Credit card (automatic),538.5,2598,Yes
4833-QTJNO,Male,1,67,Month-to-month,UPI,838.5,55888,No
3039-MJSLN,Male,0,3,Month-to-month,UPI,202,506,No
0178-CIIKR,Female,0,3,Month-to-month,Debit Card,199.5,580,No
5385-SUIRI,Male,1,52,Month-to-month,UPI,1042,55683.5,Yes
3982-XWFZQ,Female,0,42,Month-to-month,UPI,502.5,22036.5,Yes
5774-QPLTF,Male,0,50,One year,Debit Card,203.5,9389.5,No
2322-VCZHZ,Male,1,23,Month-to-month,UPI,900,20241,No
5010-IPEAQ,Female,0,67,Two year,Credit card (automatic),542,36239.5,No
4009-ALQFH,Female,0,25,Month-to-month,UPI,995,23690.5,Yes
6383-ZTSIW,Female,1,39,One year,Debit Card,991,38779.5,No
8990-YOZLV,Female,0,69,Two year,Debit Card,669,45779,No
3069-SSVSN,Female,0,1,One year,Debit Card,258.5,258.5,No
5222-IMUKT,Male,0,32,Month-to-month,UPI,910.5,28715,No
3627-FCRDW,Female,0,9,Month-to-month,UPI,710,6725.5,Yes
7562-GSUHK,Female,0,16,Month-to-month,Credit card (automatic),932,15737,Yes
6685-XSHHU,Male,0,60,Two year,UPI,209.5,12705.5,No
8901-UPRHR,Female,0,72,Two year,UPI,1092,77114.5,No
4903-UYAVB,Male,0,5,Month-to-month,Debit Card,193.5,1260.5,Yes
0118-JPNOY,Female,1,26,Month-to-month,Credit card (automatic),858,21936.5,No
6776-TLWOI,Male,0,3,Month-to-month,Debit Card,198.5,645.5,Yes
3845-FXCYS,Male,0,2,Month-to-month,UPI,196.5,312,No
5857-XRECV,Female,0,2,One year,UPI,205,382.5,No
0725-CXOTM,Female,0,36,One year,Credit card (automatic),896.5,33481,No
4343-EJVQB,Male,0,7,Month-to-month,Debit Card,743.5,5336,No
9000-PLFUZ,Female,1,60,Two year,Credit card (automatic),494.5,29075.5,No
3427-GGZZI,Female,0,19,Month-to-month,UPI,891,16208,No
7779-ORAEL,Male,1,45,Two year,Credit card (automatic),751.5,34803.5,No
0644-OQMDK,Male,1,4,Month-to-month,UPI,706.5,2938.5,No
4077-CROMM,Female,0,31,Month-to-month,UPI,1042,32434.5,Yes
3154-CFSZG,Male,0,47,Month-to-month,UPI,900.5,41372,No
2868-MZAGQ,Male,0,1,Month-to-month,UPI,792.5,792.5,Yes
4847-QNOKA,Female,0,1,Month-to-month,UPI,449,449,Yes
2220-IAHLS,Female,0,1,Month-to-month,Credit card (automatic),194,194,No
1658-XUHBX,Female,1,59,Month-to-month,Credit card (automatic),887.5,53486.5,No
6379-RXJRQ,Male,0,10,Month-to-month,UPI,701,6596.5,Yes
2378-HTWFW,Male,1,35,Month-to-month,Credit card (automatic),910,31805,No
8650-RHRKE,Male,0,4,Month-to-month,UPI,296.5,1185,Yes
4377-VDHYI,Male,0,32,One year,UPI,908,30238.5,No
0475-RIJEP,Male,0,43,Month-to-month,UPI,778.5,33658.5,Yes
1260-TTRXI,Male,0,4,Month-to-month,UPI,543,1953,Yes
3719-TDVQB,Female,1,54,Two year,Debit Card,189.5,10311,No
6328-ZPBGN,Female,1,11,Month-to-month,UPI,951.5,9976.5,Yes
0201-MIBOL,Female,1,66,Two year,UPI,1024,64718.5,No
4937-QPZPO,Male,0,61,One year,UPI,999,62413.5,No
2925-VDZHY,Male,0,72,Two year,Credit card (automatic),887,65013.5,No
6981-TDRFT,Male,0,44,One year,UPI,543,23171,No
3413-CSSTH,Male,0,41,Month-to-month,UPI,557,22375.5,No
8033-VCZGH,Male,0,50,One year,UPI,1039.5,52313,No
4789-KWMXN,Male,0,47,One year,Credit card (automatic),1108.5,52758,Yes
0224-NIJLP,Male,0,8,Two year,Debit Card,201.5,1655,No
7542-CYDDM,Male,0,18,Month-to-month,Debit Card,200.5,3585,No
4718-WXBGI,Male,0,72,Two year,Credit card (automatic),919.5,66149,No
2867-UIMSS,Male,0,1,Month-to-month,UPI,805,805,Yes
8495-PRWFH,Female,1,42,Month-to-month,UPI,556.5,24217.5,No
0439-IFYUN,Female,1,18,Month-to-month,UPI,747,12946,No
5716-LIBJC,Female,0,13,One year,Credit card (automatic),1041.5,12991,No
2868-LLSKM,Female,0,68,One year,UPI,836.5,57334,No
8111-RKSPX,Male,0,4,Month-to-month,UPI,722,3055.5,Yes
2988-QRAJY,Male,0,69,Two year,Credit card (automatic),1100.5,74307.5,No
1585-MQSSU,Male,0,17,Month-to-month,Debit Card,515,9005,Yes
0071-NDAFP,Male,0,25,Two year,Credit card (automatic),255,6306,No
2856-NNASM,Male,1,43,Month-to-month,Debit Card,895.5,38567.5,Yes
7328-ZJAJO,Female,0,59,Two year,Credit card (automatic),195,12226.5,No
6458-CYIDZ,Female,1,5,Month-to-month,UPI,807,3748,No
8559-CIZFV,Male,0,21,One year,Debit Card,775,16250,Yes
1090-PYKCI,Female,0,69,One year,Credit card (automatic),1051,72348,No
3058-WQDRE,Male,0,13,Month-to-month,UPI,251.5,3318.5,No
7547-EKNFS,Male,0,42,Month-to-month,UPI,952.5,39593.5,Yes
2279-AXJJK,Male,0,52,Month-to-month,Credit card (automatic),956.5,50884,No
6769-DYBQN,Male,1,46,Month-to-month,UPI,850,39694,Yes
0909-SELIE,Male,0,61,Two year,UPI,808,48608.5,No
3417-TSCIC,Male,0,29,One year,Debit Card,248.5,7880.5,No
1042-HFUCW,Female,0,25,One year,Credit card (automatic),547.5,12663.5,No
4439-JMPMT,Female,0,5,Month-to-month,UPI,857.5,4709.5,Yes
6537-OTKMY,Male,0,15,One year,UPI,507.5,6882,No
8999-EXMNO,Female,0,19,Two year,Debit Card,201.5,3877,No
6725-TPKJO,Male,0,44,Two year,Debit Card,200.5,8452.5,No
2446-BEGGB,Female,1,6,Month-to-month,UPI,982.5,5606,Yes
7162-WPHPM,Male,0,58,Two year,Credit card (automatic),716,42302.5,No
1599-MMYRQ,Male,0,62,One year,Credit card (automatic),814.5,49830.5,No
8821-KVZKQ,Female,0,70,One year,UPI,584,41131.5,No
1496-GGSUK,Female,1,1,Month-to-month,Debit Card,257,257,Yes
6434-TTGJP,Male,0,10,Two year,Credit card (automatic),537,5210,No
0042-JVWOJ,Male,0,26,One year,UPI,196,4718.5,No
0130-SXOUN,Male,0,66,Month-to-month,Credit card (automatic),894,59769,No
2575-GFSOE,Female,0,7,Month-to-month,UPI,690,5069,Yes
2330-PQGDQ,Male,0,51,One year,UPI,842,42997.5,No
1452-UZOSF,Male,0,72,Two year,Credit card (automatic),1061,75486,No
2097-YVPKN,Male,0,65,Two year,Debit Card,257.5,16547.5,No
2842-JTCCU,Male,0,2,Month-to-month,UPI,460.5,803.5,Yes
8597-CTXVJ,Male,0,70,One year,UPI,649.5,45515,No
6631-HMANX,Male,0,72,Two year,Credit card (automatic),854.5,62275,No
9962-BFPDU,Female,0,1,Month-to-month,Debit Card,200.5,200.5,No
3296-SILRA,Female,1,1,Month-to-month,Debit Card,764,764,Yes
9681-OXGVC,Female,0,5,Month-to-month,UPI,1005,5140,Yes
6394-HHHZM,Male,0,3,Month-to-month,Debit Card,207,575,No
5995-LFTLE,Male,0,58,Two year,Credit card (automatic),253,14743.5,No
5180-UCIIQ,Male,1,22,Month-to-month,Debit Card,400.5,8802,Yes
1932-UEDCX,Male,1,33,Month-to-month,UPI,1006,32702.5,No
7153-OANIO,Male,0,1,Month-to-month,UPI,699.5,699.5,Yes
5188-HGMLP,Male,1,54,Month-to-month,UPI,740,39191.5,No
0665-XHDJU,Male,0,72,Two year,UPI,994,72857,No
6521-YYTYI,Male,0,1,Month-to-month,UPI,933,933,Yes
8878-HMWBV,Male,0,3,Month-to-month,UPI,491.5,1690.5,Yes
8265-HKSOW,Female,0,72,Two year,Credit card (automatic),1074.5,76583,No
3544-FBCAS,Female,0,72,Two year,Credit card (automatic),836,59593,No
5331-RGMTT,Male,1,54,Month-to-month,Credit card (automatic),990.5,52957,No
4759-PXTAN,Female,0,59,One year,UPI,801,46932,No
7054-DMVAS,Male,0,54,Two year,UPI,653,35129,No
3428-MMGUB,Male,0,60,Two year,UPI,895.5,52312,No
6549-BTYPG,Female,0,60,Two year,Credit card (automatic),608,36034.5,No
7823-JSOAG,Male,0,3,Month-to-month,UPI,745,2174.5,No
3705-RHRFR,Female,0,69,Two year,UPI,991.5,68753.5,No
9374-YOLBJ,Female,0,1,Month-to-month,UPI,192.5,192.5,No
9074-KGVOX,Male,0,50,Month-to-month,Credit card (automatic),394.5,20213.5,No
6128-DAFVY,Female,0,56,Month-to-month,Credit card (automatic),448.5,25649.5,No
9933-QRGTX,Female,0,60,Two year,UPI,972,56117.5,No
4476-OSWTN,Male,1,69,One year,Debit Card,1105.5,76101,No
3751-KTZEL,Female,0,1,Month-to-month,Debit Card,350.5,350.5,Yes
1977-STDKI,Female,1,1,Month-to-month,UPI,730,730,Yes
5066-GFJMM,Female,0,3,Month-to-month,Debit Card,199,457.5,No
2661-GKBTK,Male,0,60,Two year,UPI,769.5,45439.5,No
0458-HEUZG,Female,0,13,Two year,Debit Card,354,4504,No
7268-WNTCP,Male,0,62,Two year,UPI,204.5,12973.5,No
0824-VWDPO,Female,0,45,One year,UPI,967.5,44427.5,No
8409-WQJUX,Female,0,25,One year,UPI,542,14231.5,No
2578-JQPHZ,Male,0,44,Two year,UPI,1001,43783.5,No
3278-FSIXX,Female,0,2,Month-to-month,Debit Card,452.5,742,No
5813-UECBU,Male,1,33,Month-to-month,Credit card (automatic),838.5,27163,Yes
0328-GRPMV,Female,0,1,Month-to-month,UPI,701,701,Yes
9746-UGFAC,Female,0,22,One year,UPI,208.5,4506.5,No
2946-KIQSP,Female,0,35,Month-to-month,Debit Card,334.5,11758.5,No
0625-AFOHS,Female,0,29,Two year,Debit Card,202,5588,No
6726-WEXXK,Male,1,27,One year,UPI,859,22201,No
4636-OLWOE,Male,0,54,One year,UPI,610,32830.5,No
4342-HENTK,Female,1,2,Month-to-month,UPI,706.5,1423.5,Yes
4685-ERGHK,Male,0,57,One year,UPI,869,49392.5,No
0885-HMGPY,Male,0,62,Two year,UPI,694,42375,No
5003-OKNNK,Female,0,15,One year,Credit card (automatic),203.5,3359.5,No
4195-SMMNX,Male,0,2,Month-to-month,Debit Card,203.5,332,Yes
7208-PSIHR,Female,0,70,Two year,UPI,1043,71885,No
4012-ZTHBR,Female,0,21,Month-to-month,UPI,449.5,9262.5,No
0489-WMEMG,Female,0,23,One year,UPI,494.5,11193.5,No
7435-ZNUYY,Male,0,6,One year,Debit Card,206,1166,No
1354-YZFNB,Male,0,4,Two year,Credit card (automatic),195.5,688,No
6956-SMUCM,Female,0,3,Month-to-month,Credit card (automatic),990,2874,Yes
2985-FMWYF,Female,0,23,Month-to-month,UPI,935,23415.5,No
2812-ENYMO,Male,0,26,One year,Credit card (automatic),545.5,13628.5,No
2717-HVIZY,Female,0,8,Month-to-month,Debit Card,200.5,1636,No
3223-WZWJM,Male,0,26,Month-to-month,UPI,839.5,22542,Yes
3422-GALYP,Male,0,2,Month-to-month,UPI,794.5,1451.5,No
9053-JZFKV,Male,0,67,Two year,Credit card (automatic),1162,77523,Yes
2530-ENDWQ,Female,0,71,Two year,UPI,937,65853.5,Yes
2890-WFBHU,Female,0,59,One year,Credit card (automatic),798.5,47861,No
0327-WFZSY,Male,0,39,One year,UPI,1000,38355.5,No
7977-HXJKU,Male,0,21,Two year,Debit Card,196,3970,No
6615-ZGEDR,Male,0,1,Month-to-month,Debit Card,197,197,Yes
7033-CLAMM,Female,0,48,Two year,UPI,202,10272.5,No
4023-RTIQM,Female,1,31,One year,Credit card (automatic),504,15801,No
0864-FVJNJ,Female,0,64,One year,UPI,1133.5,72227.5,No
7356-IWLFW,Male,0,46,Month-to-month,UPI,800,37697,No
9541-PWTWO,Female,0,52,Two year,UPI,809.5,42339.5,No
3967-VQOGC,Female,0,67,Two year,Debit Card,249,16802.5,No
7872-RDDLZ,Female,1,67,Month-to-month,UPI,549,37255,No
9250-WYPLL,Female,0,5,Month-to-month,UPI,755.5,4136.5,Yes
6308-CQRBU,Female,0,71,Two year,UPI,1092.5,77077,No
2754-XBHTB,Female,0,9,Month-to-month,UPI,776.5,7141.5,Yes
1597-LHYNC,Female,1,26,Month-to-month,UPI,950,24972,Yes
0186-CAERR,Male,0,71,One year,UPI,1163,83095.5,No
3043-SUDUA,Female,0,32,Month-to-month,UPI,199,6015.5,No
5442-BHQNG,Female,0,2,Month-to-month,UPI,703.5,1392.5,No
2169-RRLFW,Female,0,71,Two year,Credit card (automatic),256,18882.5,No
5872-OEQNH,Female,0,60,One year,UPI,444.5,27739,No
3162-KKZXO,Female,1,55,One year,UPI,1001.5,54097.5,No
7055-VKGDA,Male,0,54,One year,Credit card (automatic),1054,56434,Yes
0754-UKWQP,Male,0,2,Month-to-month,UPI,958.5,1977,Yes
8873-GLDMH,Female,0,6,Month-to-month,Debit Card,738.5,4013,No
5696-JVVQY,Female,0,48,Two year,Credit card (automatic),701,32384,No
8946-BFWSG,Male,0,63,Two year,Debit Card,252.5,15730.5,No
7493-TPUWZ,Male,0,1,Month-to-month,UPI,791.5,791.5,Yes
0547-HURJB,Male,0,12,Month-to-month,Credit card (automatic),210.5,2358,No
8904-OPDCK,Male,1,54,Month-to-month,UPI,249.5,13647.5,No
8845-LWKGE,Female,0,30,One year,UPI,645,19851.5,No
1577-HKTFG,Female,0,30,Month-to-month,UPI,196.5,6558.5,Yes
8752-STIVR,Female,0,4,Month-to-month,UPI,790,3031.5,Yes
0691-NIKRI,Female,0,40,One year,Credit card (automatic),1059.5,43352,No
5022-JNQEQ,Female,0,9,Month-to-month,UPI,758.5,6475,No
4558-FANTW,Female,0,17,Month-to-month,UPI,918.5,15744.5,Yes
3249-VHRIP,Female,0,62,Two year,Credit card (automatic),436,27487,No
3736-BLEPA,Male,0,28,One year,UPI,912.5,24836.5,No
4701-LKOZD,Female,0,70,Two year,Credit card (automatic),897.5,63672,No
6603-QWSPR,Female,0,46,Two year,UPI,1044,49042,No
9921-QFQUL,Female,0,23,Month-to-month,Debit Card,901.5,20449.5,No
1929-ZCBHE,Male,0,47,One year,UPI,403,17948,No
4378-MYPGO,Male,0,68,Two year,UPI,1052.5,71731.5,No
8651-ENBZX,Female,1,60,One year,UPI,1060,64414,Yes
4129-LYCOI,Female,0,67,Two year,UPI,1040,70390.5,No
7798-JVXYM,Female,0,14,Month-to-month,UPI,696.5,9214,No
8647-SDTWQ,Male,0,57,Month-to-month,UPI,743,40183.5,No
2696-ECXKC,Female,0,55,One year,Debit Card,1009,54486,No
2081-KJSQF,Male,0,1,Month-to-month,Debit Card,202.5,202.5,No
7623-TRNQN,Male,0,1,Month-to-month,Debit Card,499,499,Yes
3323-CPBWR,Male,0,23,Month-to-month,Credit card (automatic),969,20854.5,No
9330-IJWIO,Female,0,13,Month-to-month,UPI,1003.5,13588.5,Yes
3384-CTMSF,Male,0,47,Month-to-month,UPI,1041,51351.5,No
0902-RFHOF,Male,0,38,One year,Debit Card,201,7301,No
9286-DOJGF,Female,1,38,Month-to-month,UPI,749.5,28698.5,Yes
6048-QBXKL,Female,1,2,Month-to-month,Credit card (automatic),565.5,1182.5,No
9661-MHUMO,Male,1,1,Month-to-month,Credit card (automatic),492.5,492.5,Yes
7718-RXDGG,Male,0,15,Month-to-month,UPI,686,11086,No
1025-FALIX,Female,0,26,Month-to-month,Credit card (automatic),690.5,18156.5,No
3451-VAWLI,Female,0,35,Two year,Credit card (automatic),197,7304,No
3407-QGWLG,Male,0,3,Month-to-month,Debit Card,200.5,754.5,No
1842-EZJMK,Male,0,50,Month-to-month,UPI,1037,50710.5,Yes
2347-WKKAE,Male,0,42,Month-to-month,UPI,944,40146,No
8735-DCXNF,Male,0,10,Month-to-month,Credit card (automatic),549.5,5688.5,No
3214-IYUUQ,Female,0,61,One year,UPI,937,58607,No
1936-UAFEH,Female,0,68,Two year,Credit card (automatic),1102.5,72793.5,No
3587-PMCOY,Male,0,10,One year,UPI,989,10649.5,No
8079-XRJRS,Male,0,65,One year,UPI,897.5,57696,Yes
1027-LKKQQ,Female,0,72,Two year,UPI,804.5,58868.5,No
7148-XZPHA,Male,0,55,Month-to-month,UPI,794,42384.5,No
8073-IJDCM,Female,0,1,Month-to-month,Debit Card,203,203,Yes
5309-TAIKL,Female,0,7,Month-to-month,UPI,628,4183,No
6856-RAURS,Female,0,2,Month-to-month,Debit Card,749,1360.5,No
8778-LMWTJ,Female,0,9,Month-to-month,UPI,748.5,7082,No
9717-IOAAF,Male,0,27,Two year,Credit card (automatic),258.5,7885.5,No
8884-ADFVN,Male,1,7,Month-to-month,UPI,1019.5,7008.5,Yes
2845-KDHVX,Female,0,64,Two year,Debit Card,683,43788,No
0848-SOMKO,Male,0,70,Two year,UPI,484,34428,No
2720-WGKHP,Male,1,2,Month-to-month,UPI,940,1817,Yes
6734-FQAJX,Male,1,67,Two year,UPI,1050.5,71717,No
2869-ADAWR,Female,0,45,Month-to-month,Credit card (automatic),893,40168.5,Yes
1535-VTJOQ,Female,0,24,Two year,Credit card (automatic),251.5,5530,No
6368-TZZDT,Male,0,4,Two year,Credit card (automatic),195,968.5,No
0943-ZQPXH,Male,0,44,Month-to-month,UPI,929.5,41229,No
1293-BSEUN,Female,0,72,Two year,Debit Card,207,14823,No
9894-EZEWG,Female,0,1,Month-to-month,Credit card (automatic),743,743,Yes
1302-TPUBN,Male,0,66,Two year,UPI,193.5,12408,No
7851-FLGGQ,Male,0,1,Month-to-month,Debit Card,446.5,446.5,Yes
0637-UBJRP,Male,0,13,Month-to-month,UPI,840.5,10953,Yes
0940-OUQEC,Male,0,10,Month-to-month,UPI,807,7888,Yes
2378-VTKDH,Male,1,65,Month-to-month,UPI,1043.5,65785.5,No
0927-CNGRH,Male,0,1,Month-to-month,Debit Card,195.5,195.5,No
8608-OZTLB,Male,0,38,One year,UPI,740.5,28023,No
2335-GSODA,Male,0,23,Two year,Debit Card,401,8577.5,No
1952-DVVSW,Female,0,10,One year,Debit Card,201,1844,No
0702-PGIBZ,Male,0,4,Month-to-month,UPI,1017,3645.5,Yes
6656-GULJQ,Male,0,72,Two year,Credit card (automatic),835.5,60933,No
9853-JFZDU,Female,0,35,Month-to-month,UPI,568.5,18611,No
1963-VAUKV,Female,0,1,Month-to-month,Debit Card,204,204,Yes
3777-XROBG,Female,0,58,Two year,Credit card (automatic),195.5,10796.5,No
6994-FGRHH,Male,0,70,One year,UPI,1061.5,74751,No
4000-VGMQP,Male,0,38,One year,Credit card (automatic),789.5,28625.5,No
3999-WRNGR,Female,0,60,Month-to-month,UPI,497.5,30694.5,No
3466-RITXD,Male,0,26,Month-to-month,Credit card (automatic),924,23498,No
2680-XKKNJ,Female,0,8,One year,UPI,582,4692.5,No
3058-HJCUY,Male,0,41,One year,UPI,1026,42133.5,Yes
2974-GGUXS,Female,1,36,Month-to-month,Credit card (automatic),919.5,33010.5,No
7994-XIRTR,Male,1,54,One year,UPI,652.5,35299.5,No
3259-FDWOY,Male,0,71,Two year,UPI,1060,77237,Yes
2101-RANCD,Female,0,55,Month-to-month,UPI,731,41449,No
7921-BEPCI,Female,0,72,Two year,UPI,597.5,42650,No
0807-ZABDG,Female,0,3,Month-to-month,Debit Card,551,1546.5,Yes
8510-TMWYB,Female,0,54,Two year,UPI,598,32464.5,No
3258-ZKPAI,Male,0,72,Two year,UPI,1166,83374.5,No
1428-IEDPR,Male,0,52,Two year,UPI,1093,57314,No
5298-GSTLM,Female,1,60,One year,UPI,1014,61766,No
4450-YOOHP,Female,0,39,Month-to-month,Credit card (automatic),506.5,19054,No
6728-CZFEI,Female,0,15,One year,Debit Card,561.5,9319,No
5748-RNCJT,Male,0,69,Two year,UPI,1065,73488,Yes
3653-NCRDJ,Male,0,43,One year,Debit Card,192,7762.5,No
6121-TNHBO,Female,1,63,One year,UPI,830,52430.5,No
5119-NZPTV,Male,1,2,Month-to-month,UPI,701,1416.5,No
6519-ZHPXP,Female,0,72,Two year,UPI,1083,76796.5,No
7739-LAXOG,Female,0,32,Month-to-month,UPI,910.5,29545,Yes
3472-QPRCH,Male,0,40,Two year,Credit card (automatic),252.5,10069,No
8224-UAXBZ,Female,0,58,One year,UPI,453.5,25401,No
9610-WCESF,Male,0,67,Two year,UPI,439,30972,No
9776-CLUJA,Female,1,51,Month-to-month,UPI,775,38073.5,Yes
2486-WYVVE,Male,0,31,One year,Debit Card,793,24840,No
3865-ZYKAD,Male,1,69,Month-to-month,Credit card (automatic),849,57856.5,No
1422-DGUBX,Male,0,32,One year,UPI,792.5,26191.5,No
2999-AANRQ,Female,0,21,Two year,Credit card (automatic),710.5,15248.5,No
8668-KNZTI,Male,0,52,One year,UPI,537.5,27906.5,No
0480-KYJVA,Female,0,72,Two year,Credit card (automatic),242.5,17845,No
6034-ZRYCV,Female,0,72,Two year,UPI,542,39374.5,Yes
9746-YKGXB,Male,0,52,One year,UPI,442.5,22761,No
3926-YZVVX,Female,0,41,One year,UPI,500.5,20290.5,No
6000-UKLWI,Male,0,41,Two year,Debit Card,201.5,8023.5,No
2079-FBMZK,Female,0,6,Month-to-month,Debit Card,692.5,4184,Yes
6332-FBZRI,Male,0,67,One year,Credit card (automatic),693.5,46532.5,No
2096-XOTMO,Female,0,16,Month-to-month,Debit Card,193.5,2759,No
3266-FTKHB,Male,0,17,Two year,Debit Card,191.5,3434.5,No
8221-EQDGL,Male,0,35,Month-to-month,Debit Card,610,21304.5,No
2346-LOCWC,Female,0,58,Two year,Credit card (automatic),205,11914,No
6608-QQLVK,Male,0,1,Month-to-month,UPI,505,505,Yes
0298-XACET,Male,0,52,Two year,Debit Card,502,25540,No
7560-QJAVJ,Female,0,70,Two year,UPI,796,55894.5,No
2995-YWTCD,Female,0,19,Two year,UPI,249,4677,No
3551-HUAZH,Male,1,1,Month-to-month,UPI,744,744,Yes
9137-UIYPG,Female,0,35,Month-to-month,UPI,1069,37564.5,No
2809-ZMYOQ,Female,0,32,Month-to-month,UPI,1013.5,33349,No
5084-OOVCJ,Female,0,17,Month-to-month,Credit card (automatic),553.5,9205,No
0254-WWRKD,Female,0,67,One year,Credit card (automatic),505.5,34317.5,No
7727-SHVZV,Female,0,9,Month-to-month,UPI,195,1503.5,No
6302-JGYRJ,Male,0,31,One year,Debit Card,794.5,25877,Yes
5339-PXDVH,Male,0,4,Month-to-month,UPI,906.5,3679.5,No
2205-LPVGL,Male,1,58,One year,UPI,898.5,51257.5,No
8782-NUUOL,Male,0,60,One year,Debit Card,790,48011,No
3685-YLCMQ,Male,0,58,One year,UPI,1046.5,62196,Yes
7601-WFVZV,Male,0,1,Month-to-month,Debit Card,195.5,195.5,No
4609-KNNWG,Female,0,27,Two year,Debit Card,199,5501,No
4868-AADLV,Male,1,66,One year,UPI,1162.5,78622.5,No
9529-OFXHY,Male,0,15,Month-to-month,UPI,877.5,12422,No
8634-MPHTR,Male,1,47,Month-to-month,UPI,1000.5,48710.5,Yes
2669-QVCRG,Female,0,41,Month-to-month,Credit card (automatic),813,31906.5,No
2478-EEWWM,Male,0,59,Month-to-month,UPI,443,26667.5,No
9174-IHETN,Female,0,50,Two year,Credit card (automatic),703.5,35336,No
2233-TXSIU,Male,0,17,One year,Credit card (automatic),444.5,7921.5,No
9644-UMGQA,Male,0,6,Month-to-month,UPI,491.5,2956.5,No
3256-EZDBI,Male,1,51,Month-to-month,Credit card (automatic),294.5,14593.5,No
8761-NSOBC,Male,0,44,Month-to-month,UPI,1005.5,43981.5,Yes
0419-YAAPX,Male,0,49,Month-to-month,Credit card (automatic),853,42979.5,No
8413-VONUO,Male,0,2,Month-to-month,UPI,956.5,1673,Yes
0872-CASZJ,Male,0,59,One year,Debit Card,691,40969,No
4726-DLWQN,Male,1,50,Month-to-month,UPI,703.5,34546,No
8164-OCKUJ,Female,0,59,Two year,Debit Card,206,12860,No
3094-JOJAI,Male,0,18,Month-to-month,Debit Card,741.5,13870,No
9494-MRNYX,Male,0,10,Month-to-month,UPI,750.5,7863,No
2599-CZABP,Male,0,14,One year,UPI,446,6412.5,No
7945-PRBVF,Male,0,35,Two year,UPI,214.5,7054.5,No
4544-RXFMG,Male,0,8,One year,Debit Card,434.5,3455,No
0859-YGKFW,Male,0,18,One year,UPI,200.5,3459,No
1150-FTQGN,Female,0,60,One year,UPI,941.5,58118,No
9223-UCPVT,Female,0,1,Month-to-month,UPI,944,944,Yes
7196-LIWRH,Female,0,6,Two year,Debit Card,195.5,1244.5,No
5448-VWNAM,Female,0,19,Month-to-month,Debit Card,759,13756,No
1177-XZBJL,Male,0,53,One year,UPI,641.5,34915.5,No
3518-FSTWG,Male,1,72,Two year,UPI,1095.5,79207,No
9330-VOFSZ,Female,0,60,Two year,Credit card (automatic),1108,66407,No
4351-QLCSU,Female,0,1,Month-to-month,Credit card (automatic),550,550,Yes
0939-EREMR,Female,0,13,Month-to-month,Debit Card,534.5,7181,No
